citationID,citationName,citedReferences
305e3b1741b347a5727c9a06a352f359b8fb743b,A group consensus decision making based sustainable supplier selection method by combing DEMATEL and VIKOR,b31aa0b60875ea0e0d7f2aeffc93ace4e18ed3da$$@$$d86a84ef098d32d89ee93dd0e812d0c763774616
88fc7d238c61e68c1f52816c06aa67998d44e444,An Extended QFD Method for Sustainable Production with Using Neutrosophic Sets,93ac8deec9c262228853491411a49b99480bf977$$@$$6fb552017b8a4164bb3878660c56afcd8ed60d17
ddaadd1fe6edad300fba25b561d8062d22a4bf28,Methodology for integrated multicriteria decision-making with uncertainty: Extending the compromise ranking method for uncertain evaluation of alternatives,b31aa0b60875ea0e0d7f2aeffc93ace4e18ed3da
ed0e56b80caf00fba51929ac54f96d5e067307c0,“A multi-tier sustainable food supplier selection model under uncertainty”,b31aa0b60875ea0e0d7f2aeffc93ace4e18ed3da$$@$$ac9fddbe3a58b9775722835d688d99f28d0b1461$$@$$99a1f72367e272c331b054230b813cb6c1e2776d
5fe7fcbb8e739897efd13d27114e040f32abe5db,Energy security-based game theoretic approach for strategies selection in climate risk and energy resources management: a case study of Iran,b31aa0b60875ea0e0d7f2aeffc93ace4e18ed3da
4619a72e7de5c12902bcfc993c7c4a4ded5824b0,Evaluation approach for sustainable renewable energy systems under uncertain environment: A case study,559516fb863faf57e1d9b563e39b2e203f91563b$$@$$ef61ad3dac7ef7f555207e7d1b7edf4de6654113
2cc5901ca336477a842023fc838d4e08cd8af41d,PESTEL Analysis to Identify Key Barriers to Smart Cities Development in India,bfbc074e677a4183fa370aee9ea3924da8e4f653
7af2c22910396700be345475f7decf9b85d3b045,Application of Interval Fuzzy Logic in Selecting a Sustainable Supplier on the Example of Agricultural Production,ba3067b5f825a488651ec203cf6e3e6558c00b4d
3363156964052de9b6ade061437e0e9495aaac93,Neutrosophic variational inequalities with applications in decision-making,99a1f72367e272c331b054230b813cb6c1e2776d
95bf35d5258af9ce260be5ac34a37d6104acea66,"Octagonal Neutrosophic Number: Its Different Representations, Properties, Graphs and De-neutrosophication with the application of Personnel Selection",99a1f72367e272c331b054230b813cb6c1e2776d
bddd0ac984f4a5e367ba38247ed7e7fadf2c1c64,Failure prioritization and control using the neutrosophic best and worst method,99a1f72367e272c331b054230b813cb6c1e2776d$$@$$3ab791f54ac60522cf336a687b2526230ba83fd9
42f7e7678811a0354597b730d97cb2679f0a39c4,"Prioritization of water erosion–prone sub-watersheds using three ensemble methods in Qareaghaj catchment, southern Iran",b31aa0b60875ea0e0d7f2aeffc93ace4e18ed3da$$@$$97035e4f1089c938ad04bc6ce7d3e492b8a70cdd
e0a60a5e8bfb81fc02cb03be50b3c511bf05c2c6,Structural model for analysis of key performance indicators for sustainable manufacturer–supplier collaboration: A grey‐decision‐making trial and evaluation laboratory‐based approach,b31aa0b60875ea0e0d7f2aeffc93ace4e18ed3da
1a5627ee49b22d3cb96ad376b47a97428c4b80e8,Integrated linguistic entropy weight method and multi-objective programming model for supplier selection and order allocation in a circular economy: A case study,ac9fddbe3a58b9775722835d688d99f28d0b1461
0dbd6ff75a61c25654f3b353a5996a48f9fc61e0,Single-valued neutrosophic N-soft set and intertemporal single-valued neutrosophic N-soft set to assess and pre-assess the mental health of students amidst COVID-19,bfbc074e677a4183fa370aee9ea3924da8e4f653
4acbcf33133f7631e862a25a4d5c352f55866bb9,Selection of the best healthcare waste disposal techniques during and post COVID-19 pandemic era,b31aa0b60875ea0e0d7f2aeffc93ace4e18ed3da$$@$$d86a84ef098d32d89ee93dd0e812d0c763774616
ea3bf16a7f209635495c1becb920aee18a5415b1,"Linear and Non-Linear Octagonal Neutrosophic Numbers: Its Representation, α-Cut and Applications",99a1f72367e272c331b054230b813cb6c1e2776d
df0f71787308d22d191d264853f1ad6dba4c2f3a,Approaches for supporting sustainable supplier selection - A literature review,887da64c4932ab97ccee750614e48647b408db7c$$@$$6651ce77e91aa947d368b210e6e542b908df0fb9
dc22fd032c7317defb9fdb56bca0ecc6304d3ac0,A Trialist Perspective of the Labor Inclusion of Indigenous People in Ecuador through PESTEL and Neutrosophic Cognitive Maps,bfbc074e677a4183fa370aee9ea3924da8e4f653$$@$$99a1f72367e272c331b054230b813cb6c1e2776d
8d75d234514a2ccd26354c1450177817afbd825d,"Nonagonal Neutrosophic Linear Non-Linear Numbers, Alpha Cuts and Their Applications using TOPSIS",99a1f72367e272c331b054230b813cb6c1e2776d
d67ab2fa7c0062ce4bc747307e022f6c7c70d2d3,Neutrosophic ℵ −interior ideals in semigroups,bfbc074e677a4183fa370aee9ea3924da8e4f653
2717bb67b7a1b02bad19c4a18939d955acb095d5,New Types of Neutrosophic Crisp Closed Sets,04e2e60534316a3d00943c3289a757137917df63
