citationID,citationName,citedReferences
4da0cfbee7b932f9f4c76c8a97f7cd2ec6c0a994,Intelligence Sampling Control Algorithm for T-S Fuzzy Networked Control Systems via Cloud Server Storage Method Under DoS Attack,216fde698e8e6282701043d0011fd36fe967fd3a
75d303058d5a4633552c21958b78acd45e73f8d8,An Intelligent Digital Redesign Approach to the Sampled-Data Fuzzy Observer Design,e24439e295c9817bf50fa88555b59839a28c850d$$@$$f99e14e63020c2200d641907cb153c589072b10d$$@$$d79eeb61bc8960242550234e7a801d6863c58aec$$@$$4358f5ffb772c16db1a1afb4e9fbb10563395580$$@$$5cb9fe3c7a659883756c755c0f3e788c9c5ad7e9
