citationID,citationName,citedReferences
63dc7e631c870a3778805a5e154abc48c0ac264e,Synchronization analysis and parameters identification of uncertain delayed fractional-order BAM neural networks,86a24fa015f82b959f0f3e6834ed3320a40c3d98$$@$$3c634e20bf510d12d28b5dfeb4659bc7adf2043f$$@$$ec50cad89e076a8b856f16c1261f00c2cb60aa3c
27184b8e1da88899d4c9a1f3a7049f2379208bb5,Quasi projective synchronization of time varying delayed complex valued Cohen-Grossberg neural networks,bba560f716095954e1da41ad27700d8cc14b859c$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
15f2cdbbfb52df6e56b7c4776a90ea7f4f9e98ac,Further analysis on dynamical properties of fractional‐order bi‐directional associative memory neural networks involving double delays,480290cd146240fca81b4f3d28b9694ad294c198
ab4e53a9f394ff8a14b83424ae183c793d459773,New results of quasi-projective synchronization for fractional-order complex-valued neural networks with leakage and discrete delays,46a788ece2e735f926c086a0f85ee36d4bdc4466$$@$$c19ceb39c5b703549a7e21152271b6aa64ff7953$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
bf5faeeb4caa185216fe1ee2a3d58e5e73853915,Complete Synchronization of Delayed Fractional-Order Complex-Valued Neural Networks via Adaptive Control,fb8714605451418f604d0694b0bb5fb60c5f1e26
ab0a465549ddb0a1c66ab8f0059c43fb6f413877,Robust Asymptotic Stability and Projective Synchronization of Time-Varying Delayed Fractional Neural Networks Under Parametric Uncertainty,bba560f716095954e1da41ad27700d8cc14b859c$$@$$f143befc513c73e824c107b731630d77c1bbfd28$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
0989121153813799cc50b3b6b599d19d0e042540,Quasi-projective Synchronization for Caputo Type Fractional-order Complex-valued Neural Networks with Mixed Delays,0ca84ee22c77fc2d8e20ff71b31af2f283523c25$$@$$790aab9b5e8a9c416cd8cb6429947dbcbbe3ee88$$@$$ac9d35e602111aad6be2141978813b66675a53f8$$@$$c19ceb39c5b703549a7e21152271b6aa64ff7953$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
783badb1b19a143a55b835dfe85790e0bf75dbd4,Dynamical Bifurcation of Large-Scale-Delayed Fractional-Order Neural Networks With Hub Structure and Multiple Rings,86a24fa015f82b959f0f3e6834ed3320a40c3d98$$@$$0a97893d9c27a62e7c37299f4f6f864b40181799
c46a650f9bb385bd44507a3f5885adb7c3fb2809,Quasi-Synchronization and Complete Synchronization of Fractional-Order Fuzzy BAM Neural Networks Via Nonlinear Control,3c634e20bf510d12d28b5dfeb4659bc7adf2043f
5398a9bcb76f77d737bd0ea9126c588a92f38643,Robust Asymptotical Stability and Stabilization of Fractional-Order Complex-Valued Neural Networks with Delay,bba560f716095954e1da41ad27700d8cc14b859c$$@$$d1a7f3c9d1c5b8707aeff9daaf217f423bea0676$$@$$f143befc513c73e824c107b731630d77c1bbfd28$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
d4c0e7ffac99548a48f611d8cde344ec141c2b03,Global Dissipativity and Quasi-Mittag–Leffler Synchronization of Fractional-Order Discontinuous Complex-Valued Neural Networks,0ca84ee22c77fc2d8e20ff71b31af2f283523c25$$@$$46a788ece2e735f926c086a0f85ee36d4bdc4466$$@$$17c7c9a2805f8f8f6d4dd8255421095cdc7cb7d3$$@$$d1a7f3c9d1c5b8707aeff9daaf217f423bea0676$$@$$f35b89e80f3126cdc21f4f118c6136cf5febe8c4$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
f8b123fc071e1023fd05ae8642b40c32c220ce60,Complete and finite-time synchronization of fractional-order fuzzy neural networks via nonlinear feedback control,51f107fd2c757927fb2842dbe4febce79aaf0526$$@$$3557843b9d6fd92ec4671deaf4bb1db6b64252ee$$@$$ec50cad89e076a8b856f16c1261f00c2cb60aa3c$$@$$ac9d35e602111aad6be2141978813b66675a53f8$$@$$bba560f716095954e1da41ad27700d8cc14b859c$$@$$3c634e20bf510d12d28b5dfeb4659bc7adf2043f$$@$$dc45e0063c5dcbab4f07749082a6a78e02538906
