citationID,citationName,citedReferences
320ecad103a7fc4a43d6c43dea753bec3516d33c,Chebyshev Distance Entropy Combined with TODIM Method in Lq-ROFS Multiattribute Group Decision Making,4145e178692a5d690d43ad0fcf0fb3cae2ddd207$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
59d91d7e9466236781c34813914d01a508b91b78,A New Approach to Artificial Intelligent Based Three-Way Decision Making and Analyzing S-Box Image Encryption Using TOPSIS Method,20a579236b1c00a47ad70ba415a2eb95759ac1a0
4d15916f24047bf9e1a2fb33d9fa1f8dd4ebedd0,Novel entropy and distance measures of linguistic interval-valued q-Rung orthopair fuzzy sets,97e81453e6d2bfb40abeaee15d3158c8d2391a8e$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
ce9bb3e15742bfe047a5838d3733168d621a278c,A new situation assessment method for aerial targets based on linguistic fuzzy sets and trapezium clouds,f300a4b674ca36708c91d7927cd8eb97d7bffb5c$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
730266958da87efb52e7e9073967d2ac1517d2cb,Group decision making with hesitant fuzzy linguistic preference relations based on multiplicative DEA cross-efficiency and stochastic acceptability analysis,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
adb3ebf9e275bf4d408255cf4ac1f42e68536c99,Matrix games involving interval-valued hesitant fuzzy linguistic sets and its application to electric vehicles,20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
c8b92e599bc597bc47f8bdf9bb928152cb254654,Some interactive uncertain linguistic aggregation operators based on Shapley function and their application,acaaecec961d1dae0f78412ed56202582a230d34$$@$$6398f2a25cb985ee48e985314510b9f16b708397
a9181c93fdafb3118c68fe824b44884988fc3fa0,An Integrative Decision-Making Mechanism for Consumers’ Brand Selection using 2-Tuple Fuzzy Linguistic Perceptions and Decision Heuristics,f300a4b674ca36708c91d7927cd8eb97d7bffb5c$$@$$20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$6398f2a25cb985ee48e985314510b9f16b708397$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
fe47ea227716e93769e8f10882406e960f9c29d0,An interval-valued linguistic Markov decision model with fast convergency,97e81453e6d2bfb40abeaee15d3158c8d2391a8e
fcbfb057c62e0b40dc80506aad6162c86ac9e843,Linguistic Z-Number Preference Relation for Group Decision Making and its Application in Digital Transformation Assessment of Smes,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
2cd84576a8e02dcd5b50b05648add6bfe68572d9,Probabilistic linguistic decision-making based on the hybrid entropy and cross-entropy measures,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
83e6c27b0ce7f1df33c6c6c1fce8132b6d9706ff,Cosine similarity measures between q-rung orthopair linguistic sets and their application to group decision making problems,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
9c1fed2f3c513f5552275c2fe2acf954f11727f2,A gentle introduction and survey on Computing with Words (CWW) methodologies,20a579236b1c00a47ad70ba415a2eb95759ac1a0
d6315d53fb363373fb10af835877cba0a45c10ba,MAGDM in hesitant interval-valued Pythagorean linguistic Z-number based on combined score function and entropy,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
4379a9ea6753ebc83ff759dbafc2a9c2b56c08b1,Hesitant 2-tuple fuzzy linguistic multi-criteria decision-making method based on correlation measures,4145e178692a5d690d43ad0fcf0fb3cae2ddd207$$@$$20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
d7b779d692c80eff72ce9465910c0b71d1fc15e2,Robot Selection Using An Integrated MAGDM Model Based on ELECTRE Method and Linguistic q-Rung Orthopair Fuzzy Information,4145e178692a5d690d43ad0fcf0fb3cae2ddd207$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
5ffcc4c07908aed13ca0a1907c3bb0a7fd8eea40,Reliability-based multi-attribute large group decision making under probabilistic linguistic environment,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
0619a8a38d691eb169225fd746d93cfe8a7edc82,Group decision making based on weighted distance measure of linguistic intuitionistic fuzzy sets and the TOPSIS method,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
6c1989a22869d1258db6124ee6ca5a4da0cd7f69,Decision-Making Models Based on Incomplete Hesitant Fuzzy Linguistic Preference Relation With Application to Site Selection of Hydropower Stations,acaaecec961d1dae0f78412ed56202582a230d34$$@$$4145e178692a5d690d43ad0fcf0fb3cae2ddd207$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c$$@$$f56e8ad503cc122a91b84b7e9f4b05507a5fdf80
71ae4044184c42b79ae5941ea210d4e32c74168d,Uncertainty measures of complex preference relations for decision making,ce583eca7b4ec66a141d9573046da224ca33a7f3
44b5a0eca77c9f1343ce75a1f683235f6e283ed1,Assessment of Hydropower Plants in Pakistan: Muirhead Mean-Based 2-Tuple Linguistic T-spherical Fuzzy Model Combining SWARA with COPRAS,20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
73d8814414ea524fc40ede057ed703dcf2938283,A DEMATEL-Based Method for Linguistic Multiple Attributes Group Decision Making Using Strict t-Norms and t-Conorms,6a126fba36cae0176584ad4a1b93f7aeef6287dd$$@$$f300a4b674ca36708c91d7927cd8eb97d7bffb5c$$@$$97e81453e6d2bfb40abeaee15d3158c8d2391a8e$$@$$20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$6398f2a25cb985ee48e985314510b9f16b708397
f9dd60263326b9756e2928baefb1275bf14cafa1,MCGDM model using uncertain linguistic consistency sets of single and interval linguistic term multivalued sets,4145e178692a5d690d43ad0fcf0fb3cae2ddd207$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
0fdaa45746973f9c99351218f10ea94f34b172a9,The interactive fuzzy linguistic term set and its application in multi-attribute decision making,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
ea32029cbab5673873513c2f81da76dcad016baf,Linguistic q-rung orthopair fuzzy multiple-attribute group decision making based on the grey similarity degree and PROMETHEE II method,20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
1b97cf673fd07e9addfd2f69924d737384e17095,Multiple-attribute group decision-making method based on intuitionistic multiplicative linguistic information,9268d1f5e71663fe194ad40073858f14d101750c$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
b62a6b3895aed060f752aefffc5c36a6950e9c7a,EVALUATION OF GOVERNMENT INVESTMENT USING NESTED PROBABILISTIC LINGUISTIC PREFERENCE RELATIONS BASED ON GRAPH THEORY,20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
1743431b0fb5556e92ae41414723547fedea8d87,Consensus reaching model for counter-intuitive in D-S evidence theory and application under 2-tuple linguistic representation,20a579236b1c00a47ad70ba415a2eb95759ac1a0
ee0d4fdda2157ec38bc4e6d6aaaf890abb689501,Nested information representation of multi-dimensional decision: An improved PROMETHEE method based on NPLTSs,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
32b1252606326f3a9b0cb73fa82283d87a9bac31,2-Öğeli Tam Dilsel Sezgisel Bulanık Küme Yaklaşımı: Karar Verme Üzerine Bir Uygulama,20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
ce1e655d5111b23bd5f0d7eb1a8f37776bf57844,A Ranking Method Based on Relative Score under the Interval-Valued Intuitionistic Z-Linguistic Environment and Its Application in Rural Revitalization Strategy,97e81453e6d2bfb40abeaee15d3158c8d2391a8e$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
0f2efc55af067c83dbf039b35e1109c1b449c869,A Novel Approach of Linguistic Picture Fuzzy Dombi Heronian Mean Operators and their Application to Emergency Program Selection,97e81453e6d2bfb40abeaee15d3158c8d2391a8e$$@$$20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
975e34d00e0528236108aae7d2b7359ed82d381c,A Multiattribute Group Decision-Making Method With Probabilistic Linguistic Information Based on an Adaptive Consensus Reaching Model and Evidential Reasoning,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
d9b1fb2dee351bf99da85abc550f14c348e30132,Additive consistency exploration of linguistic preference relations with self-confidence,459833e41ab1b331f76904114033095f9dfb5bca$$@$$20a579236b1c00a47ad70ba415a2eb95759ac1a0
f5efd6f244895d403bfe3a55af6b7a1d501a34f0,Uncertain linguistic terms with weakened hedges for multi-granular linguistic decision making with its application to evaluating communication technologies,20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
69a7699c36348825d206f16bf17665410bb09fd2,Linguistic multi-criteria decision-making aggregation model based on situational ME-LOWA and ME-LOWGA operators,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c$$@$$26f15d696dc84cb3377568aaf4423c1c1928dfc5$$@$$ce583eca7b4ec66a141d9573046da224ca33a7f3$$@$$e0f0471bcab5f05948c6f53fbe3770b311fd97f5$$@$$c0586959cf8e8f59097c4a25a859d936306ab716$$@$$6398f2a25cb985ee48e985314510b9f16b708397
feed17c23e94a13e745f8b0345d988e50137715e,Evaluations for medical diagnoses phenomena through 2˟ 2 linguistic neutrosophic environment-based game situation,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
1dfd65db0218bc70fd4f092996188d55f30d9f14,A new three-way group decision-making model based on geometric heronian mean operators with q-rung orthopair uncertain linguistic information,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
19749904a1a843099c33b065951e97e6b90f593e,A Stochastic Perspective on a Group Decision-Making Method Based on Two-Dimension 2-Tuple Linguistic Information,20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
c8d2b7c76725c30148cc7ab53893abb6b9563d3a,A Novel Approach for Multiplicative Linguistic Group Decision Making Based on Symmetrical Linguistic Chi-Square Deviation and VIKOR Method,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
4d3911edbdbd4039adecb11062e4c6c223fa80ed,A modified VIKOR method for group decision-making based on aggregation operators for hesitant intuitionistic fuzzy linguistic term sets,9268d1f5e71663fe194ad40073858f14d101750c$$@$$4145e178692a5d690d43ad0fcf0fb3cae2ddd207$$@$$6398f2a25cb985ee48e985314510b9f16b708397
6ac3ad4b0665584e6e19a791076b75b2f1c869a6,Three-way decision model under a large-scale group decision-making environment with detecting and managing non-cooperative behaviors in consensus reaching process,4145e178692a5d690d43ad0fcf0fb3cae2ddd207$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
