citationID,citationName,citedReferences
7898e90079f0eb786c8bd678c210bbcd81d9a1f3,Solution of a pollution sensitive EOQ model under fuzzy lock leadership game approach,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312
b4aebd0efa52bde06b375feb1c78c92d039e14e9,Solution of a pollution sensitive EOQ model under fuzzy lock leadership game approach,5ab4717a3550bc76d0710040084da5abeaaf8312
87b314fc4d9e6d020658b1539ef56b4048d5ba09,New concepts of inverse fuzzy mixed graphs and its application,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312
354df6ac012c4e79c7102686e73182af491b0ea3,The solution techniques for linear and quadratic equations with coefficients as Cauchy neutrosphic numbers,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312
d4a826f77899894fe9613174626ea8c163f38066,Fuzzy risk analysis using a new technique of ranking of generalized trapezoidal fuzzy numbers,4b5e889135b0f52d02089be7e3251fa397b83829
0806aaa69094224dea2ca4a964413127b9d1de2d,A method for solving linear difference equation in Gaussian fuzzy environments,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf
0efdcb275af234c4a87e2c598c3c83cbc8ae28f7,A method for solving linear difference equation in Gaussian fuzzy environments,3aae9194bc31dc6826b05f6ad610f71af9995bdf
6d506052cd18a1eb31b64e213c25af967ae59454,Projected decision background based on q-rung orthopair triangular fuzzy aggregation operators,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
d256b50cbad02c6c5e315d5db0af117faf79bd20,Pythagorean fuzzy Schweizer and Sklar power aggregation operators for solving multi-attribute decision-making problems,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf
48511540aafe2c74036390698cb7e79980346801,Pythagorean fuzzy Schweizer and Sklar power aggregation operators for solving multi-attribute decision-making problems,3aae9194bc31dc6826b05f6ad610f71af9995bdf
f6d84848886c51fe482585be50b7fa480bc8088c,A new efficient decision making algorithm based on interval-valued fuzzy soft set,4b5e889135b0f52d02089be7e3251fa397b83829
5ac8e23155d08e9c98e88b224d60d196a884cd5b,Multiattribute group decision making based on interval-valued neutrosophic N-soft sets,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf
01cab09558c706e891ea46578be85b49b6e21b62,On n-polygonal interval-valued fuzzy sets,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$00b8ec0faa915b594bcdf2f875251fb5ebff1864$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312
24ea1fe0686b6edef3de0244ee1b28c19f312cc7,Supplier selection using a flexible interval-valued fuzzy VIKOR,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
3e54b80345373ded38d56eb418d25ce3b3282674,A novel intuitionistic Renyi’s–Tsallis discriminant information measure and its applications in decision-making,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
3583ed85a77451a095425bdcc2a7df58cf463873,"A four-way decision-making approach using interval-valued fuzzy sets, rough set and granular computing: a new approach in data classification and decision-making",4b5e889135b0f52d02089be7e3251fa397b83829$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
c79ef83df213e507fbc9428c54ed9e6450f656a6,"Hexagonal fuzzy number and its distinctive representation, ranking, defuzzification technique and application in production inventory management problem",4b5e889135b0f52d02089be7e3251fa397b83829$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312
6ded78f52002344d8fc2a95ef52d854ab7ed8758,A new approach of cubic interval-valued intuitionistic fuzzy subsemigroup and ideals,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
d2bba34327feb9ee2cdf2b0fd32999a9e855fd99,Supplier selection using a flexible interval-valued fuzzy VIKOR,3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
d604048a94d6b6d1b35700a8b391adca00cca612,"A four-way decision-making approach using interval-valued fuzzy sets, rough set and granular computing: a new approach in data classification and decision-making",3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
5f77464e2e98467c2fa809ff0e7acd560aca7f02,Enhancing multiple attribute group decision making flexibility based on information fusion technique and hesitant Pythagorean fuzzy sets,4b5e889135b0f52d02089be7e3251fa397b83829
93a271af8b80616f602d9fd420e20b08bdaf7d7d,Dual hesitant fuzzy matrix games: based on new similarity measure,4b5e889135b0f52d02089be7e3251fa397b83829
5d876228c4ef7e9642e26b8ab6c273476eef07de,A new algorithm for finding minimum spanning trees with undirected neutrosophic graphs,5ab4717a3550bc76d0710040084da5abeaaf8312
b6450a6b7527ccc787f4a29a99df33683e4b89b6,Multi-granulation fuzzy decision-theoretic rough sets and bipolar-valued fuzzy decision-theoretic rough sets and their applications,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
ca1bb906c6942a3d065dcf610d8beed08c042858,Multi-granulation fuzzy decision-theoretic rough sets and bipolar-valued fuzzy decision-theoretic rough sets and their applications,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
40e127edf56a3f2733c43ae37c082ce2f20501d4,Non-linear interval-valued fuzzy numbers and their application in difference equations,4b5e889135b0f52d02089be7e3251fa397b83829
67feb8c870bca8a521312f3f83994a641509f280,Rankings and operations for interval type-2 fuzzy numbers: a review and some new methods,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
3c873de4cfdd114258a3b5d81bda3a1020362e0e,Rankings and operations for interval type-2 fuzzy numbers: a review and some new methods,5ab4717a3550bc76d0710040084da5abeaaf8312$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
6af1cdb8955375c19d6dd1d0caf2c26c40fd66c3,A new algorithm for finding minimum spanning trees with undirected neutrosophic graphs,5ab4717a3550bc76d0710040084da5abeaaf8312
36608ad92105531f1a7e13233cf3304628641c67,A Comprehensive Literature Review of 50 Years of Fuzzy Set Theory,00b8ec0faa915b594bcdf2f875251fb5ebff1864$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
7c8597510ffbe373d8dfd91b25648fafa1ee6fe8,Knowledge modeling based on interval-valued fuzzy rough set and similarity inference: prediction of welding distortion,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312$$@$$48b9870f898e5e004072854d6f88ed5ef3211eea
7fa7561f375d45256b13b720b578f4d513341f5b,Approximate reasoning algorithm of interval-valued fuzzy sets based on least square method,5ab4717a3550bc76d0710040084da5abeaaf8312$$@$$cac75bd983dee0f5d18b514fecbe1d59b7ddbdbc$$@$$4b5e889135b0f52d02089be7e3251fa397b83829$$@$$240dd6cbecd1e5a81f1a79a8bfb44726c14895ed$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$056267c08b76a2ea9880b6569680e9c9264684c0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c$$@$$00b8ec0faa915b594bcdf2f875251fb5ebff1864
92bcef0fe48cb9fd3769e5e266c193ee69e11d33,New distance measures between intuitionistic fuzzy sets and interval-valued fuzzy sets,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312
84b115e4bf0c7e403465b50b9b2e78462236f535,Control Algorithm of Interval-Valued Fuzzy Control,00b8ec0faa915b594bcdf2f875251fb5ebff1864$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
39eff69d7a3579ddbdaf74ece93520f574d42576,A Consumer Trust-Based Approach in Web Services Selection,3aae9194bc31dc6826b05f6ad610f71af9995bdf
2217785a029035332af0b865ca2df80ff9fdf34e,Multidimensional interval-valued fuzzy reasoning approach based on weighted similarity measure,cac75bd983dee0f5d18b514fecbe1d59b7ddbdbc$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$056267c08b76a2ea9880b6569680e9c9264684c0$$@$$48b9870f898e5e004072854d6f88ed5ef3211eea$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c$$@$$a8c0aab4fad3423d0c0ce00da2ded7a12cf9006c$$@$$3eef76ceeaf64f75037dae66f170bae8eaa83ff4
ea7a70280531fdb1a7e4144b87887c31ea9a54ce,An Interval-Valued Fuzzy Reasoning Approach Based on Weighted Similarity Measure,a8c0aab4fad3423d0c0ce00da2ded7a12cf9006c$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf
39e9b801acdcb6d6761b5ecefc1c7e70abfc9bfa,The n-dimensional fuzzy sets and Zadeh fuzzy sets based on the finite valued fuzzy sets,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
cf603ac1efaaf43edfbf6a6f33d39b9d8245c210,A Multidimensional Interval-Valued Fuzzy Reasoning Method Based on OWA Operator,3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
