citationID,citationName,citedReferences
1f42d647775009976d77723331e2efc89bc502f7,Choice of benchmark optimization problems does matter,55238adbd3d78dc83cf906240727be02f6560470$$@$$1c340a2f4030137cc393990b0146034ca616f656$$@$$4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$5a4c3b779dd63f4c81fc52fd75645113cdcca299$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
bb606d955505f2c81c1c4891387d4f68e26b7f37,Experimental investigation and intelligent modeling of pore structure changes in type III kerogen-rich shale artificially matured by hydrous and anhydrous pyrolysis,85694d78476eba4312fc95d028bfd55556610316
3773aade17eae498417aca1ecddd945f38e25b18,A Q-learning based multi-strategy integrated artificial bee colony algorithm with application in unmanned vehicle path planning,aa67babb7362000237e7e4dd0068b0d80b36cdf6
9ed3fa2541bce0587f4b90c125fe1d30c9eab793,An integrated differential evolution of multi-population based on contribution degree,c5aca9f658c445902a12fdea4492108476b7854d
c8c7cb6cec3a54d2c7fc115b08501129b48da9c3,"Hyperparameter optimisation in differential evolution using Summed Local Difference Strings, a rugged but easily calculated landscape for combinatorial search problems",322f6e061fbbf91d0dde65bd3ed90fb819af98e8$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
acf942b5ac78d85f399e07983d9a6e352a6f6295,Gene expression programming with dual strategies and neighborhood search for symbolic regression problems,aa67babb7362000237e7e4dd0068b0d80b36cdf6
d9dd0611ab39f87f17f08e417d96c1b23dba6df4,Learning Adaptive Differential Evolution by Natural Evolution Strategies,4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$1c340a2f4030137cc393990b0146034ca616f656$$@$$5a4c3b779dd63f4c81fc52fd75645113cdcca299$$@$$2b193fb97e05fcc879171fb54e40c9b0896d08bf
871b777802b6eebbb03696705df637b600257dcf,A Surrogate-Assisted Two-Stage Differential Evolution for Expensive Constrained Optimization,b297396246f796b31363b74767055d0c9ec71670
c25d9ae1f0befcc371b85750141da09028383a0f,Differential evolution for population diversity mechanism based on covariance matrix.,55238adbd3d78dc83cf906240727be02f6560470$$@$$1c340a2f4030137cc393990b0146034ca616f656$$@$$4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$5a4c3b779dd63f4c81fc52fd75645113cdcca299$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
dfa0bca61bb7c08fd298c641de05560e89d4ec27,A Comparative Study of Evolutionary Computation and Swarm-Based Methods Applied to Color Quantization,4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
6b004c745cfa24a00618a9a23755bb08c753e5d8,Teaching quality evaluation-based differential evolution and its application on synthesis of linear sparse arrays,1c340a2f4030137cc393990b0146034ca616f656$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6$$@$$4b7595bc5e1b8b04c249c3272b0566d4432faf2c
4efb3974d11515848a8b60a1c561b5e70823a966,Differential Evolutionary Algorithm-Based Load Optimization Method for Ultra-Supercritical Units,4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6$$@$$b297396246f796b31363b74767055d0c9ec71670
d3c9f9b4e110279737f6fc8f0d6e17426630fa45,Differential evolution with objective and dimension knowledge utilization,55238adbd3d78dc83cf906240727be02f6560470$$@$$1c340a2f4030137cc393990b0146034ca616f656$$@$$4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$5a4c3b779dd63f4c81fc52fd75645113cdcca299$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
88e2174e801fda98b443c47a1793e95dc9ec3344,Differential evolution with an adaptive penalty coefficient mechanism and a search history exploitation mechanism,4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
d9b51eb221664c4ed75b14b62e176544f451c088,Elite levy spreading differential evolution via ABC shrink-wrap for multi-threshold segmentation of breast cancer images,1c340a2f4030137cc393990b0146034ca616f656$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6$$@$$4b7595bc5e1b8b04c249c3272b0566d4432faf2c
833051983a7f07aa4333e58285dcb5e6567813c9,MEALPY: An open-source library for latest meta-heuristic algorithms in Python,4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$bb06c6c9c8fa02ff8b424b57ce7c742a18c3c0ac
f4f399a031f91c28be6adecd5161ce1e92d6a055,An adaptive differential evolution algorithm with population size reduction strategy for unconstrained optimization problem,4b7595bc5e1b8b04c249c3272b0566d4432faf2c
e27ffa95a8b74d9bb17c6ed429a219fa368a59f8,A self-competitive mutation strategy for Differential Evolution algorithms with applications to Proportional-Integral-Derivative controllers and Automatic Voltage Regulator systems,1c340a2f4030137cc393990b0146034ca616f656$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6$$@$$5a4c3b779dd63f4c81fc52fd75645113cdcca299$$@$$4b7595bc5e1b8b04c249c3272b0566d4432faf2c
e0a381a5aa9bfd173e0140230e664cfa8bdc26d0,Performance optimization of water cycle algorithm for multilevel lupus nephritis image segmentation,1c340a2f4030137cc393990b0146034ca616f656$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
3b13235934e8230da927cbc5140bdcf7bc37b546,Multi-level threshold segmentation framework for breast cancer images using enhanced differential evolution,aa67babb7362000237e7e4dd0068b0d80b36cdf6
e3e3b74766c5666f048d6499135c0071f730a8eb,Model parameter identification for lithium-ion batteries using adaptive multi-context cooperatively co-evolutionary parallel differential evolution algorithm,4b7595bc5e1b8b04c249c3272b0566d4432faf2c
299725ea5cd32833f2de86de977fca3151f19c94,APSM-jSO: A novel jSO variant with an adaptive parameter selection mechanism and a new external archive updating mechanism,4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6$$@$$5a4c3b779dd63f4c81fc52fd75645113cdcca299
4d6900f34f99c07f9293d9d2d9781c65b71cf628,MMKE: Multi-trial vector-based monkey king evolution algorithm and its applications for engineering optimization problems,1c340a2f4030137cc393990b0146034ca616f656$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
653e8cc968689b362ae53e6a379cfdac9aa7828d,Multiple Elite Individual Guided Piecewise Search-Based Differential Evolution,55238adbd3d78dc83cf906240727be02f6560470$$@$$1c340a2f4030137cc393990b0146034ca616f656$$@$$4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$5a4c3b779dd63f4c81fc52fd75645113cdcca299$$@$$4721b02cc102a06fa2b3546f3866e7bfe0f97372$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
35d6b954967ba4f497f895067e03f1f8f895e64c,Parameter extraction of solar photovoltaic models using queuing search optimization and differential evolution,1c340a2f4030137cc393990b0146034ca616f656$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6$$@$$4b7595bc5e1b8b04c249c3272b0566d4432faf2c
de36dbbabc758d5984c4683a55119d8caf20f4a1,Evolutionary Image Registration: A Review,aa67babb7362000237e7e4dd0068b0d80b36cdf6
9b71275b407256e34a2e2bed392d32ec893c0992,Dual-Population Adaptive Differential Evolution Algorithm L-NTADE,4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6$$@$$5a4c3b779dd63f4c81fc52fd75645113cdcca299
